CODE,Id,lat,lon,.geo
164,0,38.74936296,-76.87667688,"{""type"":""Polygon"",""coordinates"":[[[-76.88142582904135,38.74461177685621],[-76.87192792618866,38.74461181854484],[-76.87192792618866,38.75411415774694],[-76.88142582904135,38.75411411696968],[-76.88142582904135,38.74461177685621]]]}"
165,0,38.86336434,-77.42767688,"{""type"":""Polygon"",""coordinates"":[[[-77.43242804224761,38.85861314749665],[-77.42292570939016,38.858613199078356],[-77.42292570939016,38.86811555914435],[-77.43242804224761,38.86811549833077],[-77.43242804224761,38.85861314749665]]]}"
166,0,38.81586377,-77.20917868,"{""type"":""Polygon"",""coordinates"":[[[-77.21392764914397,38.811114848797914],[-77.20442970947036,38.81111486413065],[-77.20442970947036,38.82061271150964],[-77.21392764914397,38.82061269077755],[-77.21392764914397,38.811114848797914]]]}"
167,0,38.7646339,-77.71663502,"{""type"":""Polygon"",""coordinates"":[[[-77.71742702173927,38.7636120595052],[-77.71585736638528,38.76361201620023],[-77.71530450564941,38.76476248753793],[-77.71706578986227,38.76548040918777],[-77.71704351851619,38.766537215832386],[-77.71742702173927,38.766497098420295],[-77.71742702173927,38.7636120595052]]]}"
168,0,39.13891533,-77.65574639,"{""type"":""Polygon"",""coordinates"":[[[-77.66042629920801,39.14361215180284],[-77.66042629920801,39.13411430780634],[-77.65477667607587,39.134114309037635],[-77.65477667607585,39.134167811100994],[-77.65092842165316,39.1348232621346],[-77.65092842165316,39.143612149042],[-77.65262290729946,39.143612165807795],[-77.65243117565444,39.1430592577491],[-77.65421923092407,39.14361219539238],[-77.66042629920801,39.14361215180284]]]}"
169,0,39.04386429,-77.17117825,"{""type"":""Polygon"",""coordinates"":[[[-77.16642928535119,39.039113135882666],[-77.16642928535119,39.04861543571287],[-77.17592719721269,39.04861550489795],[-77.17592719721269,39.039113130876224],[-77.16642928535119,39.039113135882666]]]}"
170,0,38.78736341,-77.16167811,"{""type"":""Polygon"",""coordinates"":[[[-77.16642928535119,38.782612268611174],[-77.1569269289516,38.78261223925981],[-77.1569269289516,38.79211457840774],[-77.16642928535119,38.79211460341002],[-77.16642928535119,38.782612268611174]]]}"
171,0,39.15786343,-77.22817667,"{""type"":""Polygon"",""coordinates"":[[[-77.2329278175094,39.153114506547524],[-77.22342552775937,39.15311448350282],[-77.22342552775937,39.16261241229768],[-77.2329278175094,39.16261235238207],[-77.2329278175094,39.153114506547524]]]}"
172,0,39.09136263,-77.48467753,"{""type"":""Polygon"",""coordinates"":[[[-77.47992635247294,39.09611379097647],[-77.48942869439279,39.09611383178495],[-77.48942869439279,39.08661145473882],[-77.47992635247294,39.08661148238374],[-77.47992635247294,39.09611379097647]]]}"
173,0,39.04386432,-77.00017837,"{""type"":""Polygon"",""coordinates"":[[[-77.00492952226577,39.03911315387444],[-76.99542722381545,39.03911316427472],[-76.99542722381545,39.0486155048672],[-77.00492952226577,39.0486154937978],[-77.00492952226577,39.03911315387444]]]}"
174,0,38.96786337,-77.08567716,"{""type"":""Polygon"",""coordinates"":[[[-77.09042832433362,38.96311219497627],[-77.08092598657409,38.963112212979446],[-77.08092598657409,38.972614570479344],[-77.09042832433362,38.97261455000124],[-77.09042832433362,38.96311219497627]]]}"
175,0,38.81586378,-76.84817654,"{""type"":""Polygon"",""coordinates"":[[[-76.85292772944078,38.81111483838051],[-76.84342534877038,38.81111482988381],[-76.84342534877038,38.82061274612797],[-76.85292772944078,38.820612756225586],[-76.85292772944078,38.81111483838051]]]}"
176,0,38.45486386,-77.44667708,"{""type"":""Polygon"",""coordinates"":[[[-77.45142825349514,38.4501149527433],[-77.44192591373807,38.45011489894981],[-77.44192591373807,38.45961278259358],[-77.45142825349514,38.45961282573121],[-77.45142825349514,38.4501149527433]]]}"
177,0,38.47386408,-77.46567731,"{""type"":""Polygon"",""coordinates"":[[[-77.47042847346253,38.46911512466929],[-77.46092613068429,38.469115171882734],[-77.46092613068429,38.47861300917672],[-77.47042847346253,38.478613029975904],[-77.47042847346253,38.46911512466929]]]}"
178,0,39.1371494,-77.6377199,"{""type"":""Polygon"",""coordinates"":[[[-77.64142606895028,39.135572396234565],[-77.64059666144708,39.13557243475945],[-77.63192824366772,39.13612975437678],[-77.63192824366772,39.137182173905856],[-77.6348355624892,39.13760577261463],[-77.64142606895028,39.13964805337002],[-77.64142606895028,39.135572396234565]]]}"
179,0,38.85386422,-76.95267783,"{""type"":""Polygon"",""coordinates"":[[[-76.94792886717927,38.84911529020708],[-76.94792886717927,38.85861315704896],[-76.95742678324108,38.85861316989045],[-76.95742678324108,38.84911530347121],[-76.94792886717927,38.84911529020708]]]}"
180,0,39.17686365,-77.1426779,"{""type"":""Polygon"",""coordinates"":[[[-77.14742908063263,39.1721147017733],[-77.13792670121214,39.17211471841339],[-77.13792670121214,39.181612583354635],[-77.14742908063263,39.181612641597006],[-77.14742908063263,39.1721147017733]]]}"
181,0,38.82536391,-76.84817654,"{""type"":""Polygon"",""coordinates"":[[[-76.84342534877038,38.82061274612797],[-76.84342534877038,38.83011508103651],[-76.85292772944078,38.83011509286657],[-76.85292772944078,38.820612756225586],[-76.84342534877038,38.82061274612797]]]}"
182,0,38.80888219,-76.69522515,"{""type"":""Polygon"",""coordinates"":[[[-76.70092586539769,38.809224138344],[-76.69982444679378,38.80895661048807],[-76.69503537086622,38.806691394233255],[-76.69165093875681,38.80466695282271],[-76.6914279614304,38.8046223725285],[-76.6914279614304,38.81111483391026],[-76.70092586539769,38.81111481303179],[-76.70092586539769,38.809224138344]]]}"
183,0,38.94886315,-77.29467747,"{""type"":""Polygon"",""coordinates"":[[[-77.28992852632454,38.94411200369786],[-77.28992852632454,38.95361431853054],[-77.29942640684195,38.95361430762535],[-77.29942640684195,38.94411199940664],[-77.28992852632454,38.94411200369786]]]}"
184,0,38.85386422,-77.4086766,"{""type"":""Polygon"",""coordinates"":[[[-77.41342775990162,38.84911526039271],[-77.40392543781373,38.84911528726033],[-77.40392543781373,38.85861316730223],[-77.41342775990162,38.85861320993943],[-77.41342775990162,38.84911526039271]]]}"
185,0,39.07236463,-76.97167802,"{""type"":""Polygon"",""coordinates"":[[[-76.97642699092142,39.067615688607326],[-76.9669290590602,39.06761571202917],[-76.9669290590602,39.077113598794604],[-76.97642699092142,39.07711357509834],[-76.97642699092142,39.067615688607326]]]}"
186,0,38.86350683,-76.78180151,"{""type"":""Polygon"",""coordinates"":[[[-76.78642915232986,38.858613161539324],[-76.7803424732492,38.858613154273314],[-76.77692679552965,38.86036114517235],[-76.77692679552965,38.86811548405659],[-76.78642915232986,38.86811549643142],[-76.78642915232986,38.858613161539324]]]}"
187,0,39.39567505,-77.14292658,"{""type"":""Polygon"",""coordinates"":[[[-77.14742908063263,39.39061514823006],[-77.14252402753353,39.39061514829776],[-77.14240807614374,39.3908782134768],[-77.14137354952106,39.3919216499539],[-77.13964346671654,39.39183694399906],[-77.13792670121214,39.39374545218907],[-77.13792670121214,39.395417630049934],[-77.13808724853679,39.39600173134442],[-77.13792670121214,39.396157780542936],[-77.13792670121214,39.400113011248294],[-77.14742908063263,39.400113003683515],[-77.14742908063263,39.39061514823006]]]}"
188,0,39.03436419,-77.07617703,"{""type"":""Polygon"",""coordinates"":[[[-77.08092598657409,39.029615262452126],[-77.0714280795823,39.02961527057032],[-77.0714280795823,39.03911313901936],[-77.08092598657409,39.03911312854272],[-77.08092598657409,39.029615262452126]]]}"
189,0,38.52137458,-77.29468752,"{""type"":""Polygon"",""coordinates"":[[[-77.29942640684195,38.51661351222265],[-77.29046363866236,38.51661353824468],[-77.28992852632454,38.51735368152543],[-77.28992852632454,38.526115848999986],[-77.29942640684195,38.5261158455157],[-77.29942640684195,38.51661351222265]]]}"
190,0,39.02486405,-76.91467736,"{""type"":""Polygon"",""coordinates"":[[[-76.91942629808584,39.020112895597954],[-76.90992842501872,39.020112899882754],[-76.90992842501872,39.02961523387983],[-76.91942629808584,39.02961523040347],[-76.91942629808584,39.020112895597954]]]}"
191,0,38.74555716,-76.91095699,"{""type"":""Polygon"",""coordinates"":[[[-76.9130140853556,38.74461183510563],[-76.90992842501872,38.744611800491],[-76.90992842501872,38.74744780384688],[-76.9130140853556,38.74461183510563]]]}"
192,0,38.86336434,-77.19967857,"{""type"":""Polygon"",""coordinates"":[[[-77.20442970947036,38.85861315468968],[-77.19492741058163,38.85861321199333],[-77.19492741058163,38.868115505483125],[-77.20442970947036,38.86811552174557],[-77.20442970947036,38.85861315468968]]]}"
193,0,39.22053065,-77.17547661,"{""type"":""Polygon"",""coordinates"":[[[-77.17592719721267,39.21961311816244],[-77.1743709265735,39.21961308692305],[-77.17531627456871,39.2207278552038],[-77.17592719721269,39.22273894555913],[-77.17592719721267,39.21961311816244]]]}"
194,0,38.90136255,-77.34217803,"{""type"":""Polygon"",""coordinates"":[[[-77.34692920368204,38.89661363362736],[-77.33742686235131,38.89661359609893],[-77.33742686235131,38.90611148455841],[-77.34692920368204,38.90611151445195],[-77.34692920368204,38.89661363362736]]]}"
195,0,39.00586384,-77.06667691,"{""type"":""Polygon"",""coordinates"":[[[-77.0714280795823,39.001112695091315],[-77.06192573408298,39.001112691340246],[-77.06192573408298,39.01061500737617],[-77.0714280795823,39.01061500909918],[-77.0714280795823,39.001112695091315]]]}"
196,0,38.9888859,-77.49481381,"{""type"":""Polygon"",""coordinates"":[[[-77.4989265713458,38.98336094582521],[-77.49873930453728,38.98364190836515],[-77.49676397103865,38.98569759186327],[-77.49558223745554,38.98664286057462],[-77.49548860134834,38.98679006948888],[-77.49383429246102,38.986642849001484],[-77.49084222884281,38.98729840491146],[-77.48958482114648,38.98881000796937],[-77.49027146127814,38.98985787626328],[-77.48942869439279,38.98937633384998],[-77.48942869439279,38.99161476760056],[-77.4989265713458,38.991614776323516],[-77.4989265713458,38.98336094582521]]]}"
197,0,38.9773635,-77.11417749,"{""type"":""Polygon"",""coordinates"":[[[-77.10942854858675,38.97261455362972],[-77.10942854858675,38.98211244949278],[-77.11892643387604,38.982112471273474],[-77.11892643387604,38.97261457863077],[-77.10942854858675,38.97261455362972]]]}"
198,0,39.16736354,-77.20917869,"{""type"":""Polygon"",""coordinates"":[[[-77.21392764914397,39.17211473447534],[-77.21392764914397,39.162612359861214],[-77.20442970947036,39.16261240165309],[-77.20442970947036,39.17211470264449],[-77.21392764914397,39.17211473447534]]]}"
199,0,38.74936295,-77.57017857,"{""type"":""Polygon"",""coordinates"":[[[-77.5749275247779,38.74461181240662],[-77.56542960743022,38.744611793702006],[-77.56542960743022,38.754114119166694],[-77.5749275247779,38.75411412554552],[-77.5749275247779,38.74461181240662]]]}"
200,0,39.1226451,-77.14312599,"{""type"":""MultiPolygon"",""coordinates"":[[[[-77.14408027562834,39.11511407128359],[-77.14452616812575,39.115354861819284],[-77.14742908063263,39.115921108483015],[-77.14742908063263,39.115114050439914],[-77.14408027562834,39.11511407128359]]],[[[-77.14742908063263,39.12035349460212],[-77.14593528278897,39.12050067979467],[-77.14533324686187,39.12207919488],[-77.14019189953632,39.121557421516584],[-77.13849743763173,39.12186513521417],[-77.13792670121214,39.1221861488051],[-77.13792670121214,39.12461196580744],[-77.14742908063263,39.124611965082],[-77.14742908063263,39.12035349460212]]]]}"
201,0,38.7778633,-77.07617704,"{""type"":""Polygon"",""coordinates"":[[[-77.08092598657409,38.773114348699934],[-77.0714280795823,38.773114364647846],[-77.0714280795823,38.78261222822807],[-77.08092598657409,38.78261228786313],[-77.08092598657409,38.773114348699934]]]}"
202,0,38.85386423,-77.02867648,"{""type"":""Polygon"",""coordinates"":[[[-77.0334276469359,38.84911525865375],[-77.02392529739917,38.84911532315621],[-77.02392529739917,38.85861318187157],[-77.0334276469359,38.858613194047614],[-77.0334276469359,38.84911525865375]]]}"
203,0,39.12936309,-77.00017837,"{""type"":""Polygon"",""coordinates"":[[[-77.00492952226577,39.12461189619078],[-76.99542722381545,39.124611912360706],[-76.99542722381545,39.13411430408094],[-77.00492952226577,39.13411428744381],[-77.00492952226577,39.12461189619078]]]}"
204,0,38.99636373,-77.42767687,"{""type"":""Polygon"",""coordinates"":[[[-77.43242804224761,38.99161481510951],[-77.42292570939016,38.991614759480456],[-77.42292570939016,39.0011127094134],[-77.43242804224761,39.00111267766439],[-77.43242804224761,38.99161481510951]]]}"
205,0,38.95836325,-76.94317769,"{""type"":""Polygon"",""coordinates"":[[[-76.94792886717927,38.95361428488499],[-76.93842652046101,38.953614343593784],[-76.93842652046102,38.963112244342355],[-76.94792886717927,38.9631121857532],[-76.94792886717927,38.95361428488499]]]}"
206,0,39.04386428,-77.32317785,"{""type"":""Polygon"",""coordinates"":[[[-77.3279290039596,39.03911310454861],[-77.31842669080879,39.03911315562292],[-77.31842669080879,39.048615448103284],[-77.3279290039596,39.04861546846937],[-77.3279290039596,39.03911310454861]]]}"
207,0,38.90136258,-77.01917639,"{""type"":""Polygon"",""coordinates"":[[[-77.02392529739917,38.896613615460495],[-77.0144274743104,38.89661367457721],[-77.0144274743104,38.90611155983962],[-77.02392529739917,38.90611149914863],[-77.02392529739917,38.896613615460495]]]}"
208,0,39.04386429,-77.45617719,"{""type"":""Polygon"",""coordinates"":[[[-77.46092613068429,39.03911313659707],[-77.45142825349514,39.039113136426785],[-77.45142825349514,39.0486154726945],[-77.46092613068429,39.04861546340308],[-77.46092613068429,39.03911313659707]]]}"
209,0,38.84436408,-77.27567723,"{""type"":""Polygon"",""coordinates"":[[[-77.28042619344917,38.839612923646754],[-77.27092826380152,38.83961290740843],[-77.27092826380152,38.849115266937794],[-77.28042619344917,38.84911527667958],[-77.28042619344917,38.839612923646754]]]}"
210,0,39.15825116,-77.13392945,"{""type"":""Polygon"",""coordinates"":[[[-77.13792670121214,39.15311450482846],[-77.13048888373771,39.1531145070364],[-77.13186234854298,39.15450130153948],[-77.13080552118258,39.1565435393192],[-77.13135847155893,39.159285905841436],[-77.13070737858772,39.16033375072597],[-77.12931169086914,39.15840295920769],[-77.12842883250067,39.15871515049716],[-77.12842883250067,39.16261238445611],[-77.13792670121214,39.16261239161747],[-77.13792670121214,39.15311450482846]]]}"
211,0,39.02486407,-77.152178,"{""type"":""Polygon"",""coordinates"":[[[-77.1569269289516,39.02011292252608],[-77.14742908063263,39.02011289774413],[-77.14742908063263,39.029615277125295],[-77.1569269289516,39.029615219932616],[-77.1569269289516,39.02011292252608]]]}"
212,0,38.83541233,-77.48357196,"{""type"":""Polygon"",""coordinates"":[[[-77.48756478353435,38.83677250392832],[-77.48735973223157,38.83436462541301],[-77.48570539322878,38.831978961713695],[-77.48461736545435,38.832362485018955],[-77.48348469234298,38.83115404958565],[-77.48028755654003,38.831885318784764],[-77.47992635247294,38.832108272278255],[-77.47992635247294,38.83915809817287],[-77.48104558249847,38.83935875082549],[-77.48012257735833,38.83654510535194],[-77.48215149844536,38.83710692389797],[-77.4820533877839,38.83823953043609],[-77.48295852327263,38.83961295319278],[-77.48621369609414,38.839612938331186],[-77.48629841301876,38.83808796119875],[-77.48756478353435,38.83677250392832]]]}"
213,0,38.86336435,-77.39917651,"{""type"":""Polygon"",""coordinates"":[[[-77.40392543781373,38.85861316730223],[-77.39442758934085,38.85861317284892],[-77.39442758934085,38.86811555976219],[-77.40392543781373,38.868115545413154],[-77.40392543781373,38.85861316730223]]]}"
214,0,38.77786329,-77.57967648,"{""type"":""Polygon"",""coordinates"":[[[-77.58442543204951,38.773114386921435],[-77.5749275247779,38.77311437130284],[-77.5749275247779,38.78261222450074],[-77.58442543204951,38.782612227574646],[-77.58442543204951,38.773114386921435]]]}"
215,0,38.89186468,-77.02867647,"{""type"":""Polygon"",""coordinates"":[[[-77.02392529739917,38.896613615460495],[-77.0334276469359,38.89661362101898],[-77.0334276469359,38.8871157578666],[-77.02392529739917,38.8871157506317],[-77.02392529739917,38.896613615460495]]]}"
216,0,39.06286451,-77.19017847,"{""type"":""Polygon"",""coordinates"":[[[-77.19492741058163,39.058113331229706],[-77.18542952676637,39.05811337709147],[-77.18542952676637,39.06761567089812],[-77.19492741058163,39.06761569889655],[-77.19492741058163,39.058113331229706]]]}"
217,0,38.86336435,-77.40867659,"{""type"":""Polygon"",""coordinates"":[[[-77.40392543781373,38.85861316730223],[-77.40392543781373,38.868115545413154],[-77.41342775990162,38.86811550067023],[-77.41342775990162,38.85861320993943],[-77.40392543781373,38.85861316730223]]]}"
218,0,39.08186254,-77.00017837,"{""type"":""Polygon"",""coordinates"":[[[-77.00492952226577,39.07711360405077],[-76.99542722381545,39.07711361721342],[-76.99542722381545,39.086611501708134],[-77.00492952226577,39.08661148785572],[-77.00492952226577,39.07711360405077]]]}"
219,0,38.74936296,-77.49417764,"{""type"":""Polygon"",""coordinates"":[[[-77.4989265713458,38.7446117648299],[-77.48942869439279,38.74461179322593],[-77.48942869439279,38.75411413169484],[-77.4989265713458,38.75411417107595],[-77.4989265713458,38.7446117648299]]]}"
220,0,39.09091483,-77.47585776,"{""type"":""Polygon"",""coordinates"":[[[-77.47992635247294,39.09611379097647],[-77.47992635247294,39.08661148238374],[-77.47042847346253,39.08661147467082],[-77.47042847346253,39.08842188788537],[-77.47241721587119,39.092533138454186],[-77.47263577323942,39.092903251098335],[-77.47452636022311,39.0961138299283],[-77.47992635247294,39.09611379097647]]]}"
221,0,38.88236457,-77.16167811,"{""type"":""Polygon"",""coordinates"":[[[-77.16642928535119,38.877613435901],[-77.1569269289516,38.877613371133904],[-77.1569269289516,38.8871157241864],[-77.16642928535119,38.88711578481853],[-77.16642928535119,38.877613435901]]]}"
222,0,39.02486407,-77.05717683,"{""type"":""Polygon"",""coordinates"":[[[-77.06192573408298,39.02011286876945],[-77.05242790979865,39.02011293111395],[-77.05242790979865,39.02961525896047],[-77.06192573408298,39.02961527294303],[-77.06192573408298,39.02011286876945]]]}"
223,0,39.04386429,-77.07617703,"{""type"":""Polygon"",""coordinates"":[[[-77.0714280795823,39.03911313901936],[-77.0714280795823,39.04861546874363],[-77.08092598657409,39.04861545604018],[-77.08092598657409,39.03911312854272],[-77.0714280795823,39.03911313901936]]]}"
224,0,39.00586384,-77.20917868,"{""type"":""Polygon"",""coordinates"":[[[-77.21392764914397,39.00111269869026],[-77.20442970947036,39.00111266009555],[-77.20442970947036,39.01061500421444],[-77.21392764914397,39.01061503795287],[-77.21392764914397,39.00111269869026]]]}"
225,0,38.79686352,-76.97167803,"{""type"":""Polygon"",""coordinates"":[[[-76.97642699092142,38.79211457124707],[-76.9669290590602,38.79211457866229],[-76.9669290590602,38.80161244437798],[-76.97642699092142,38.80161251453963],[-76.97642699092142,38.79211457124707]]]}"
226,0,38.76836318,-77.48467752,"{""type"":""Polygon"",""coordinates"":[[[-77.48942869439279,38.763612022018165],[-77.47992635247294,38.76361201550845],[-77.47992635247294,38.77311435388003],[-77.48942869439279,38.773114349842004],[-77.48942869439279,38.763612022018165]]]}"
227,0,38.97966389,-77.5131605,"{""type"":""Polygon"",""coordinates"":[[[-77.51792686703541,38.975570945060184],[-77.51740514383569,38.97623977615982],[-77.51582211096232,38.97627102787087],[-77.51578650056301,38.979115943613095],[-77.51253129560077,38.97888848428718],[-77.51163059431536,38.97657866431928],[-77.50842890852641,38.977078096517126],[-77.50842890852641,38.982112429910885],[-77.51792686703541,38.98211243914128],[-77.51792686703541,38.975570945060184]]]}"
228,0,38.75860158,-77.41883138,"{""type"":""Polygon"",""coordinates"":[[[-77.42292570939016,38.75411412497012],[-77.41342775990162,38.75411411149839],[-77.41342775990162,38.7571106236969],[-77.41442214680146,38.75757889757949],[-77.41621473632172,38.75804710588921],[-77.41720016704923,38.76046388437809],[-77.41748109164007,38.761105975635736],[-77.41627717433113,38.762443739000645],[-77.41342775990162,38.76223861207647],[-77.41342775990162,38.76361200394823],[-77.42292570939016,38.763612007904975],[-77.42292570939016,38.75411412497012]]]}"
229,0,38.71190484,-76.87590336,"{""type"":""Polygon"",""coordinates"":[[[-76.87192792618866,38.70661577630313],[-76.87192792618866,38.716113650731884],[-76.88142582904133,38.71611368522939],[-76.88142582904135,38.71239035397685],[-76.87979381112751,38.71170812792394],[-76.87819299987162,38.7119666939389],[-76.8779076349185,38.70743179716884],[-76.87765789605942,38.70661583465897],[-76.87192792618866,38.70661577630313]]]}"
230,0,38.46436396,-77.49417763,"{""type"":""Polygon"",""coordinates"":[[[-77.48942869439279,38.4691151384543],[-77.4989265713458,38.469115121350974],[-77.4989265713458,38.45961281360276],[-77.48942869439279,38.459612819173785],[-77.48942869439279,38.4691151384543]]]}"
231,0,39.24899415,-77.25540617,"{""type"":""Polygon"",""coordinates"":[[[-77.25952191230614,39.24811566711714],[-77.25209303651877,39.24811567676816],[-77.25460352215926,39.250750998016294],[-77.25952191230614,39.24811566711714]]]}"
232,0,39.09136262,-77.53217812,"{""type"":""Polygon"",""coordinates"":[[[-77.53692705677767,39.08661145512104],[-77.52742919558747,39.086611438817634],[-77.52742919558747,39.09611385295924],[-77.53692705677767,39.09611378022676],[-77.53692705677767,39.08661145512104]]]}"
233,0,39.01536395,-77.22817667,"{""type"":""Polygon"",""coordinates"":[[[-77.22342552775937,39.01061501249328],[-77.22342552775937,39.02011289060326],[-77.2329278175094,39.02011290508742],[-77.2329278175094,39.01061503217325],[-77.22342552775937,39.01061501249328]]]}"
234,0,38.76836318,-76.84817654,"{""type"":""Polygon"",""coordinates"":[[[-76.84342534877038,38.77311434754544],[-76.85292772944078,38.773114349630994],[-76.85292772944078,38.76361202634155],[-76.84342534877038,38.763612025860645],[-76.84342534877038,38.77311434754544]]]}"
235,0,39.01536393,-77.07617703,"{""type"":""Polygon"",""coordinates"":[[[-77.0714280795823,39.01061500909918],[-77.0714280795823,39.02011286837773],[-77.08092598657409,39.02011286252963],[-77.08092598657409,39.0106150056548],[-77.0714280795823,39.01061500909918]]]}"
236,0,38.8443641,-76.74367752,"{""type"":""Polygon"",""coordinates"":[[[-76.74842868995052,38.84911528130487],[-76.74842868995052,38.83961292508079],[-76.73892635488055,38.83961293691458],[-76.73892635488055,38.849115289360384],[-76.74842868995052,38.84911528130487]]]}"
237,0,39.14836332,-77.04767674,"{""type"":""Polygon"",""coordinates"":[[[-77.05242790979865,39.143612129759866],[-77.04292556037858,39.143612195870446],[-77.04292556037858,39.15311448766997],[-77.05242790979865,39.15311449831496],[-77.05242790979865,39.143612129759866]]]}"
238,0,38.9868636,-76.79117808,"{""type"":""Polygon"",""coordinates"":[[[-76.79592700073874,38.98211241937229],[-76.78642915232986,38.98211247503221],[-76.78642915232986,38.99161475993711],[-76.79592700073874,38.99161478558547],[-76.79592700073874,38.98211241937229]]]}"
239,0,39.11986297,-77.09517727,"{""type"":""Polygon"",""coordinates"":[[[-77.09992622238032,39.11511402022077],[-77.09042832433362,39.115114005316556],[-77.09042832433362,39.12461193747207],[-77.09992622238032,39.12461194985442],[-77.09992622238032,39.11511402022077]]]}"
240,0,38.82536386,-77.43717698,"{""type"":""Polygon"",""coordinates"":[[[-77.44192591373807,38.8206127042557],[-77.43242804224761,38.82061270095395],[-77.43242804224761,38.83011503220481],[-77.44192591373807,38.83011502589007],[-77.44192591373807,38.8206127042557]]]}"
241,0,38.72086261,-77.0096785,"{""type"":""Polygon"",""coordinates"":[[[-77.00492952226577,38.725611534980246],[-77.0144274743104,38.72561157121743],[-77.0144274743104,38.716113665925185],[-77.00492952226577,38.71611370646987],[-77.00492952226577,38.725611534980246]]]}"
242,0,38.90136257,-77.38967862,"{""type"":""Polygon"",""coordinates"":[[[-77.39442758934085,38.89661366572576],[-77.38492966163437,38.896613649800315],[-77.38492966163437,38.906111498081614],[-77.39442758934085,38.90611150536489],[-77.39442758934085,38.89661366572576]]]}"
243,0,38.9298629,-77.22817668,"{""type"":""Polygon"",""coordinates"":[[[-77.2329278175094,38.92511171929658],[-77.22342552775937,38.925111730750615],[-77.22342552775937,38.93461405908583],[-77.2329278175094,38.934614120728114],[-77.2329278175094,38.92511171929658]]]}"
244,0,38.70186463,-77.38967862,"{""type"":""Polygon"",""coordinates"":[[[-77.39442758934085,38.69711349402751],[-77.38492966163437,38.69711344968505],[-77.38492966163437,38.7066157867652],[-77.39442758934085,38.706615822104624],[-77.39442758934085,38.69711349402751]]]}"
245,0,38.98567674,-77.53759887,"{""type"":""Polygon"",""coordinates"":[[[-77.53927697024085,38.98370877907681],[-77.53692705677767,38.98317813805092],[-77.53692705677767,38.99013438736406],[-77.53743985520055,38.98920238955917],[-77.5378812693906,38.98594726348352],[-77.53927697024085,38.98370877907681]]]}"
246,0,38.87286447,-77.4656773,"{""type"":""Polygon"",""coordinates"":[[[-77.47042847346253,38.86811553806507],[-77.46092613068429,38.868115552365595],[-77.46092613068429,38.877613421670944],[-77.47042847346253,38.877613397325696],[-77.47042847346253,38.86811553806507]]]}"
247,0,39.13099993,-77.1277434,"{""type"":""Polygon"",""coordinates"":[[[-77.12842883250067,39.128464624192176],[-77.1261546323471,39.12989599531262],[-77.1282817034362,39.13222811715813],[-77.12710448882709,39.13411426316058],[-77.12842883250067,39.13411431400339],[-77.12842883250067,39.128464624192176]]]}"
248,0,39.03436419,-77.10467739,"{""type"":""Polygon"",""coordinates"":[[[-77.10942854858675,39.02961527577027],[-77.09992622238032,39.02961526546566],[-77.09992622238032,39.03911312640132],[-77.10942854858675,39.03911313390937],[-77.10942854858675,39.02961527577027]]]}"
249,0,38.96786337,-76.74367752,"{""type"":""Polygon"",""coordinates"":[[[-76.74842868995052,38.96311219466323],[-76.73892635488055,38.96311223477708],[-76.73892635488055,38.97261456272217],[-76.74842868995052,38.97261452667059],[-76.74842868995052,38.96311219466323]]]}"
250,0,38.93936304,-77.21867659,"{""type"":""Polygon"",""coordinates"":[[[-77.21392764914397,38.93461412160817],[-77.21392764914397,38.944112002180205],[-77.22342552775937,38.94411201273712],[-77.22342552775937,38.93461405908583],[-77.21392764914397,38.93461412160817]]]}"
251,0,39.06286453,-77.09517727,"{""type"":""Polygon"",""coordinates"":[[[-77.09992622238032,39.058113393288544],[-77.09042832433362,39.05811336309463],[-77.09042832433362,39.06761568997452],[-77.09992622238032,39.06761571761765],[-77.09992622238032,39.058113393288544]]]}"
252,0,38.91086269,-77.41817673,"{""type"":""Polygon"",""coordinates"":[[[-77.42292570939016,38.906111553996894],[-77.41342775990162,38.906111532297594],[-77.41342775990162,38.91561384395154],[-77.42292570939016,38.91561385659494],[-77.42292570939016,38.906111553996894]]]}"
253,0,38.83181338,-76.83079889,"{""type"":""Polygon"",""coordinates"":[[[-76.83392751925139,38.83011506404011],[-76.82442957860296,38.83011505881516],[-76.82442957860296,38.83092218874874],[-76.82490674141336,38.83082406025932],[-76.82735474613295,38.83067692722484],[-76.82965565232209,38.8334058465172],[-76.83279488692214,38.83455188190658],[-76.83392751925139,38.83424866165908],[-76.83392751925139,38.83011506404011]]]}"
254,0,39.05336442,-77.50367775,"{""type"":""Polygon"",""coordinates"":[[[-77.50842890852641,39.04861549364573],[-77.4989265713458,39.04861550428986],[-77.4989265713458,39.05811333152854],[-77.50842890852641,39.05811338882742],[-77.50842890852641,39.04861549364573]]]}"
255,0,38.9868636,-77.08567716,"{""type"":""Polygon"",""coordinates"":[[[-77.09042832433362,38.98211245164607],[-77.08092598657409,38.98211247468555],[-77.08092598657409,38.991614772212415],[-77.09042832433362,38.99161474674147],[-77.09042832433362,38.98211245164607]]]}"
256,0,38.73986284,-77.0381766,"{""type"":""Polygon"",""coordinates"":[[[-77.04292556037858,38.73511387964797],[-77.0334276469359,38.73511392060321],[-77.0334276469359,38.74461181665998],[-77.04292556037858,38.74461177339805],[-77.04292556037858,38.73511387964797]]]}"
